book_id,authors,original_publication_year,title,average_rating,ratings_count,image_url
207,Janet Evanovich,1994.0,"One for the Money (Stephanie Plum, #1)",4.03,391007,https://images.gr-assets.com/books/1316730230m/6853.jpg
208,Rebecca Skloot,2010.0,The Immortal Life of Henrietta Lacks,4.04,377249,https://images.gr-assets.com/books/1327878144m/6493208.jpg
209,Thomas Harris,1988.0,"The Silence of the Lambs  (Hannibal Lecter, #2)",4.14,351107,https://images.gr-assets.com/books/1390426249m/23807.jpg
211,Malcolm Gladwell,2005.0,Blink: The Power of Thinking Without Thinking,3.89,348196,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
212,Ian McEwan,2001.0,Atonement,3.88,347006,https://images.gr-assets.com/books/1320449708m/6867.jpg
213,"Franz Kafka, Stanley Corngold",1915.0,The Metamorphosis,3.78,364933,https://images.gr-assets.com/books/1359061917m/485894.jpg
214,Rick Riordan,2007.0,"The Titan's Curse (Percy Jackson and the Olympians, #3)",4.33,446668,https://images.gr-assets.com/books/1361038385m/561456.jpg
216,Garth Stein,2006.0,The Art of Racing in the Rain,4.19,327409,https://images.gr-assets.com/books/1377206302m/3153910.jpg
217,"Erik Larson, Tony Goldwyn",2003.0,"The Devil in the White City: Murder, Magic, and Madness at the Fair That Changed America",3.98,309385,https://images.gr-assets.com/books/1312066724m/21996.jpg
218,Sylvia Day,2012.0,"Bared to You (Crossfire, #1)",4.19,222678,https://images.gr-assets.com/books/1477803272m/13572249.jpg
219,"C.S. Lewis, Pauline Baynes",1956.0,"The Chronicles of Narnia (Chronicles of Narnia, #1-7)",4.24,376385,https://images.gr-assets.com/books/1449868701m/11127.jpg
221,Dave Pelzer,1995.0,"A Child Called ""It"" (Dave Pelzer #1)",4.08,311543,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
222,Robert Ludlum,1980.0,"The Bourne Identity (Jason Bourne, #1)",3.98,327122,https://images.gr-assets.com/books/1335860740m/7869.jpg
223,Eoin Colfer,2001.0,"Artemis Fowl (Artemis Fowl, #1)",3.82,386923,https://images.gr-assets.com/books/1327945104m/249747.jpg
224,Lauren Kate,2009.0,"Fallen (Fallen, #1)",3.74,395296,https://images.gr-assets.com/books/1440619649m/6487308.jpg
225,John Steinbeck,1952.0,East of Eden,4.35,320919,https://images.gr-assets.com/books/1441547516m/4406.jpg
226,Gillian Flynn,2009.0,Dark Places,3.92,333452,https://images.gr-assets.com/books/1354988288m/5886881.jpg
227,John Grisham,1993.0,The Client,3.97,320083,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
228,"Emma McLaughlin, Nicola Kraus",2002.0,"The Nanny Diaries (Nanny, #1)",3.4,323762,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
229,"Lewis Carroll, John Tenniel, Martin Gardner",1865.0,Alice's Adventures in Wonderland & Through the Looking-Glass,4.06,340920,https://images.gr-assets.com/books/1327872220m/24213.jpg
230,"Jane Austen, James Kinsley, Deidre Shauna Lynch",1817.0,Persuasion,4.13,365425,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
231,Tatiana de Rosnay,2007.0,Sarah's Key,4.14,312444,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
232,Stephen King,1982.0,"The Gunslinger (The Dark Tower, #1)",3.99,332494,https://images.gr-assets.com/books/1375776480m/43615.jpg
233,"Gabriel García Márquez, Edith Grossman",1985.0,Love in the Time of Cholera,3.89,283806,https://images.gr-assets.com/books/1327124987m/9712.jpg
234,Laurie Halse Anderson,1999.0,Speak,4.0,360156,https://images.gr-assets.com/books/1310121762m/439288.jpg
235,Liane Moriarty,2013.0,The Husband's Secret,3.92,232106,https://images.gr-assets.com/books/1460577225m/17802724.jpg
236,Jon Krakauer,1997.0,Into Thin Air: A Personal Account of the Mount Everest Disaster,4.11,291258,https://images.gr-assets.com/books/1463384482m/1898.jpg
238,Augusten Burroughs,2002.0,Running with Scissors,3.7,293878,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
239,Max Brooks,2006.0,World War Z: An Oral History of the Zombie War,4.01,312969,https://images.gr-assets.com/books/1386328204m/8908.jpg
240,Dan Brown,2013.0,"Inferno (Robert Langdon, #4)",3.8,287533,https://images.gr-assets.com/books/1397093185m/17212231.jpg
241,Lois Lowry,1989.0,Number the Stars,4.11,333638,https://images.gr-assets.com/books/1370917812m/47281.jpg
242,James Patterson,1993.0,"Along Came a Spider (Alex Cross, #1)",4.08,311499,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
243,Stephen King,1987.0,Misery,4.11,334647,https://images.gr-assets.com/books/1270545451m/10614.jpg
244,Gillian Flynn,2006.0,Sharp Objects,3.92,207889,https://images.gr-assets.com/books/1423241485m/66559.jpg
245,Katherine Paterson,1977.0,Bridge to Terabithia,3.98,337644,https://images.gr-assets.com/books/1327880087m/2839.jpg
246,"P.C. Cast, Kristin Cast",2007.0,"Marked (House of Night, #1)",3.79,360044,https://images.gr-assets.com/books/1317067002m/30183.jpg
247,Stephen R. Covey,1989.0,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,4.05,314700,https://images.gr-assets.com/books/1421842784m/36072.jpg
248,"William Shakespeare, Barbara A. Mowat, Paul Werstine, Catherine Belsey",1595.0,A Midsummer Night's Dream,3.94,334241,https://images.gr-assets.com/books/1327874534m/1622.jpg
249,Jonathan Safran Foer,2005.0,Extremely Loud and Incredibly Close,3.97,294726,https://images.gr-assets.com/books/1327879967m/4588.jpg
250,R.J. Palacio,2012.0,Wonder,4.43,228538,https://images.gr-assets.com/books/1309285027m/11387515.jpg
251,Dr. Seuss,1957.0,The Cat in the Hat,4.15,314016,https://images.gr-assets.com/books/1468890477m/233093.jpg
252,Marissa Meyer,2012.0,"Cinder (The Lunar Chronicles, #1)",4.15,427663,https://images.gr-assets.com/books/1470056948m/11235712.jpg
253,"Robert Galbraith, J.K. Rowling",2013.0,"The Cuckoo's Calling (Cormoran Strike, #1)",3.83,297712,https://images.gr-assets.com/books/1358716559m/16160797.jpg
254,Maggie Stiefvater,2009.0,"Shiver (The Wolves of Mercy Falls, #1)",3.78,356625,https://images.gr-assets.com/books/1409283154m/6068551.jpg
255,"Ayn Rand, Leonard Peikoff",1957.0,Atlas Shrugged,3.68,283295,https://images.gr-assets.com/books/1405868167m/662.jpg
256,"Greg Mortenson, David Oliver Relin",2006.0,Three Cups of Tea: One Man's Mission to Promote Peace ... One School at a Time,3.64,283516,https://images.gr-assets.com/books/1395407074m/49436.jpg
258,"Carlos Ruiz Zafón, Lucia Graves",2001.0,"The Shadow of the Wind (The Cemetery of Forgotten Books,  #1)",4.24,263685,https://images.gr-assets.com/books/1344545047m/1232.jpg
259,James Dashner,2010.0,"The Scorch Trials (Maze Runner, #2)",3.93,305643,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
261,Frances Mayes,1996.0,Under the Tuscan Sun,3.72,279264,https://images.gr-assets.com/books/1320524083m/480479.jpg
262,Liane Moriarty,2014.0,Big Little Lies,4.2,306186,https://images.gr-assets.com/books/1492239430m/19486412.jpg
263,Gail Carson Levine,1997.0,Ella Enchanted,3.97,339117,https://images.gr-assets.com/books/1410727190m/24337.jpg
264,Ernest Hemingway,1926.0,The Sun Also Rises,3.83,284988,https://images.gr-assets.com/books/1331828228m/3876.jpg
265,Betty  Smith,1943.0,A Tree Grows in Brooklyn,4.24,291909,https://images.gr-assets.com/books/1327883484m/14891.jpg
266,James Patterson,1995.0,"Kiss the Girls (Alex Cross, #2)",3.93,274639,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
267,Kristin Hannah,2015.0,The Nightingale,4.54,253606,https://images.gr-assets.com/books/1451446316m/21853621.jpg
268,Kazuo Ishiguro,2005.0,Never Let Me Go,3.8,294123,https://images.gr-assets.com/books/1353048590m/6334.jpg
269,Cecelia Ahern,2003.0,P.S. I Love You,4.01,262921,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
270,"Daphne du Maurier, Sally Beauman",1938.0,Rebecca,4.2,177384,https://images.gr-assets.com/books/1327871977m/12873.jpg
271,Daniel Keyes,1966.0,Flowers for Algernon,4.07,313044,https://images.gr-assets.com/books/1367141311m/18373.jpg
272,"Laura Esquivel, Thomas  Christensen, Carol Christensen",1989.0,Like Water for Chocolate,3.94,263199,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
273,Lisa See,2005.0,Snow Flower and the Secret Fan,4.05,280475,https://images.gr-assets.com/books/1327880508m/1103.jpg
274,"Mario Puzo, Robert Thompson, Peter Bart",1969.0,The Godfather,4.36,256480,https://images.gr-assets.com/books/1394988109m/22034.jpg
275,John Green,2006.0,An Abundance of Katherines,3.63,312754,https://images.gr-assets.com/books/1360206426m/49750.jpg
276,Isaac Asimov,1951.0,Foundation (Foundation #1),4.13,279688,https://images.gr-assets.com/books/1417900846m/29579.jpg
277,Neil Gaiman,2013.0,The Ocean at the End of the Lane,3.99,293844,https://images.gr-assets.com/books/1497098563m/15783514.jpg
278,Shel Silverstein,1981.0,A Light in the Attic,4.34,297861,https://images.gr-assets.com/books/1427169918m/30118.jpg
279,"John Tiffany, Jack Thorne, J.K. Rowling",2016.0,"Harry Potter and the Cursed Child - Parts One and Two (Harry Potter, #8)",3.75,270603,https://images.gr-assets.com/books/1470082995m/29056083.jpg
280,Lauren Oliver,2011.0,"Delirium (Delirium, #1)",3.99,256975,https://images.gr-assets.com/books/1327890411m/11614718.jpg
281,John Grisham,1992.0,The Pelican Brief,3.95,288376,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
282,Neil Gaiman,2002.0,Coraline,4.03,316379,https://images.gr-assets.com/books/1493497435m/17061.jpg
283,"Terry Pratchett, Neil Gaiman",1990.0,"Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch",4.25,298304,https://images.gr-assets.com/books/1392528568m/12067.jpg
284,Jack Kerouac,1955.0,On the Road,3.64,246602,https://images.gr-assets.com/books/1413588576m/70401.jpg
285,Graeme Simsion,2013.0,"The Rosie Project (Don Tillman, #1)",4.01,251703,https://images.gr-assets.com/books/1371651741m/16181775.jpg
286,Nicholas Sparks,2008.0,The Lucky One,4.1,267166,https://images.gr-assets.com/books/1420816338m/3063499.jpg
287,"Ayn Rand, Leonard Peikoff",1943.0,The Fountainhead,3.85,244545,https://images.gr-assets.com/books/1491163636m/2122.jpg
289,Richard Adams,1972.0,"Watership Down (Watership Down, #1)",4.05,292426,https://images.gr-assets.com/books/1405136931m/76620.jpg
290,Mindy Kaling,2011.0,Is Everyone Hanging Out Without Me? (And Other Concerns),3.84,290674,https://images.gr-assets.com/books/1443264638m/10335308.jpg
291,Abraham Verghese,2009.0,Cutting for Stone,4.28,258319,https://images.gr-assets.com/books/1327931601m/3591262.jpg
292,"C.S. Lewis, Pauline Baynes",1951.0,"The Voyage of the Dawn Treader (Chronicles of Narnia, #3)",4.08,306492,https://images.gr-assets.com/books/1343185059m/140225.jpg
293,Robert Louis Stevenson,1882.0,Treasure Island,3.82,268012,https://images.gr-assets.com/books/1485248909m/295.jpg
294,Rick Riordan,2011.0,"The Son of Neptune (The Heroes of Olympus, #2)",4.44,299980,https://images.gr-assets.com/books/1464201114m/9520360.jpg
295,Stephen King,2011.0,11/22/63,4.29,258464,https://images.gr-assets.com/books/1327876792m/10644930.jpg
296,Eric Carle,1969.0,The Very Hungry Caterpillar Board Book,4.29,296952,https://images.gr-assets.com/books/1327878225m/4948.jpg
297,Kurt Vonnegut Jr.,1963.0,Cat's Cradle,4.18,238940,https://images.gr-assets.com/books/1327867150m/135479.jpg
298,"H.G. Wells, Greg Bear, Carlo Pagetti",1895.0,The Time Machine,3.87,276076,https://images.gr-assets.com/books/1327942880m/2493.jpg
300,John Boyne,2006.0,The Boy in the Striped Pajamas,4.1,285692,https://images.gr-assets.com/books/1366228171m/39999.jpg
301,Joseph Conrad,1899.0,Heart of Darkness,3.42,255576,https://images.gr-assets.com/books/1392799983m/4900.jpg
302,Nicholas Sparks,2010.0,Safe Haven,4.19,255531,https://images.gr-assets.com/books/1344268800m/7812659.jpg
303,Rhonda Byrne,2006.0,"The Secret (The Secret, #1)",3.62,241537,https://images.gr-assets.com/books/1482865039m/52529.jpg
304,Wally Lamb,1998.0,I Know This Much Is True,4.17,246917,https://images.gr-assets.com/books/1373532198m/227711.jpg
305,Stephen King,1983.0,Pet Sematary,3.91,256383,https://images.gr-assets.com/books/1308894674m/10583.jpg
306,Wally Lamb,1992.0,She's Come Undone,3.84,259576,https://images.gr-assets.com/books/1408313457m/5203.jpg
307,Patrick Rothfuss,2011.0,"The Wise Man's Fear (The Kingkiller Chronicle, #2)",4.57,245686,https://images.gr-assets.com/books/1452624392m/1215032.jpg
308,Sophie Kinsella,2003.0,Can You Keep a Secret?,3.83,278747,https://images.gr-assets.com/books/1330464293m/33724.jpg
309,Cassandra Clare,2011.0,"City of Fallen Angels (The Mortal Instruments, #4)",4.16,341826,https://images.gr-assets.com/books/1369452302m/6752378.jpg
310,Jennifer Weiner,2001.0,"Good in Bed (Cannie Shapiro, #1)",3.7,248804,https://images.gr-assets.com/books/1327936464m/14748.jpg
311,Colleen McCullough,1977.0,The Thorn Birds,4.22,255651,https://images.gr-assets.com/books/1391416796m/3412.jpg
312,"Neil Gaiman, Dave McKean",2008.0,The Graveyard Book,4.12,302303,https://images.gr-assets.com/books/1303859949m/2213661.jpg
313,M.L. Stedman,2012.0,The Light Between Oceans,4.0,243526,https://images.gr-assets.com/books/1336683021m/13158800.jpg
314,"Cornelia Funke, Anthea Bell",2003.0,"Inkheart (Inkworld, #1)",3.86,285011,https://images.gr-assets.com/books/1328866790m/28194.jpg
315,"Spencer Johnson, Kenneth H. Blanchard",1998.0,Who Moved My Cheese?,3.74,237272,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
316,Bill Bryson,1997.0,A Walk in the Woods,4.05,250192,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
317,Maya Angelou,1969.0,I Know Why the Caged Bird Sings,4.19,270859,https://images.gr-assets.com/books/1327957927m/13214.jpg
318,Christina Baker Kline,2013.0,Orphan Train,4.14,226091,https://images.gr-assets.com/books/1362409483m/15818107.jpg
319,Cassandra Clare,2012.0,"City of Lost Souls (The Mortal Instruments, #5)",4.3,300553,https://images.gr-assets.com/books/1460477703m/8755776.jpg
320,Maria Semple,2012.0,"Where'd You Go, Bernadette",3.9,215453,https://images.gr-assets.com/books/1338822317m/13526165.jpg
322,Neil Gaiman,1996.0,Neverwhere,4.18,268318,https://images.gr-assets.com/books/1348747943m/14497.jpg
323,"Milan Kundera, Michael Henry Heim",1984.0,The Unbearable Lightness of Being,4.08,205279,https://images.gr-assets.com/books/1265401884m/9717.jpg
325,John Irving,1989.0,A Prayer for Owen Meany,4.22,226964,https://images.gr-assets.com/books/1260470010m/4473.jpg
326,Janet Fitch,1999.0,White Oleander,3.93,245674,https://images.gr-assets.com/books/1501159524m/32234.jpg
327,Marie Lu,2011.0,"Legend (Legend, #1)",4.19,299998,https://images.gr-assets.com/books/1501368160m/9275658.jpg
328,Jodi Picoult,2007.0,Nineteen Minutes,4.1,235978,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
329,"Randy Pausch, Jeffrey Zaslow",2008.0,The Last Lecture,4.25,241869,https://images.gr-assets.com/books/1388075896m/2318271.jpg
330,Robert Jordan,1990.0,"The Eye of the World (Wheel of Time, #1)",4.18,260184,https://images.gr-assets.com/books/1337818095m/228665.jpg
331,Jodi Picoult,1998.0,The Pact,4.0,221225,https://images.gr-assets.com/books/1410754561m/10916.jpg
332,C.S. Lewis,1953.0,"The Magician's Nephew (Chronicles of Narnia, #6)",4.01,268355,https://images.gr-assets.com/books/1308814770m/65605.jpg
333,Lisa Genova,2007.0,Still Alice,4.3,223432,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
334,Sylvia Day,2012.0,"Reflected in You (Crossfire, #2)",4.33,252564,https://images.gr-assets.com/books/1477802540m/13596809.jpg
335,"Roald Dahl, Quentin Blake",1961.0,James and the Giant Peach,3.99,270402,https://images.gr-assets.com/books/1320412586m/6689.jpg
336,James Patterson,2001.0,"1st to Die (Women's Murder Club, #1)",4.05,233984,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
337,Douglas Adams,1996.0,The Ultimate Hitchhiker's Guide to the Galaxy,4.37,222842,https://images.gr-assets.com/books/1404613595m/13.jpg
338,David Nicholls,2009.0,One Day,3.77,222926,https://images.gr-assets.com/books/1327873020m/6280118.jpg
340,Pittacus Lore,2010.0,"I Am Number Four (Lorien Legacies, #1)",3.94,253437,https://images.gr-assets.com/books/1305807140m/7747374.jpg
341,"Homer, Robert Fagles, Frédéric Mugler, Bernard Knox",-750.0,The Iliad,3.83,241088,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
342,J.K. Rowling,2012.0,The Casual Vacancy,3.28,231835,https://images.gr-assets.com/books/1358266832m/13497818.jpg
343,John Grisham,1996.0,The Runaway Jury,3.96,222712,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
344,David Sedaris,1997.0,Naked,4.08,201337,https://images.gr-assets.com/books/1394178867m/4138.jpg
345,Christopher Paolini,2005.0,"Eldest (The Inheritance Cycle, #2)",3.96,250000,https://images.gr-assets.com/books/1387119654m/45978.jpg
346,"L. Frank Baum, W.W. Denslow",1900.0,"The Wonderful Wizard of Oz (Oz, #1)",3.98,247521,https://images.gr-assets.com/books/1398003737m/236093.jpg
347,C.S. Lewis,1951.0,"Prince Caspian (Chronicles of Narnia, #2)",3.96,250221,https://images.gr-assets.com/books/1308814880m/121749.jpg
349,Stephen King,1975.0,'Salem's Lot,3.99,228680,https://images.gr-assets.com/books/1327891565m/11590.jpg
350,"Hunter S. Thompson, Ralph Steadman",1971.0,Fear and Loathing in Las Vegas,4.08,232489,https://images.gr-assets.com/books/1394204569m/7745.jpg
351,Cassandra Clare,2011.0,"Clockwork Prince (The Infernal Devices, #2)",4.46,307994,https://images.gr-assets.com/books/1460477747m/10025305.jpg
352,Amy Poehler,2014.0,Yes Please,3.81,251082,https://images.gr-assets.com/books/1402815435m/20910157.jpg
353,William Shakespeare,1603.0,Othello,3.88,238875,https://images.gr-assets.com/books/1459795105m/12996.jpg
354,Toni Morrison,1987.0,Beloved,3.77,233825,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
355,Kristin Cashore,2008.0,"Graceling (Graceling Realm, #1)",4.1,281185,https://images.gr-assets.com/books/1331548394m/3236307.jpg
356,"Lemony Snicket, Brett Helquist",1999.0,"The Bad Beginning (A Series of Unfortunate Events, #1)",3.89,275670,https://images.gr-assets.com/books/1490085391m/78411.jpg
357,"Erich Maria Remarque, A.W. Wheen",1929.0,All Quiet on the Western Front,3.92,249113,https://images.gr-assets.com/books/1441227765m/355697.jpg
358,Dr. Seuss,1990.0,"Oh, The Places You'll Go!",4.34,257260,https://images.gr-assets.com/books/1421708635m/191139.jpg
